0.00999802653883984,0.009985110085960633,0.009998026553301736,0.009998026532079788,0.009998026553301736,0.009995045529532448,0.009998026553301736,0.009997569147538195,0.009998026553301736,0.009998026553301736,0.009975300088768766
0.009996050406275476,0.009970200015974068,0.009996050435218846,0.009996050392746224,0.009996050435218846,0.00999008435237439,0.009996050435218846,0.009995135004517845,0.009996050435218846,0.009996050435218846,0.00995056674214595
0.009994107311727538,0.009955296887100059,0.009994107340670908,0.009994107287480852,0.009994107340670908,0.009984295585208825,0.009994107340670908,0.00999273296138591,0.009994107340670908,0.009994107340670908,0.009925783518610131
0.009992052649325091,0.009942367099124258,0.009992052696078252,0.009992052625187053,0.009992052696078252,0.00997968621943349,0.009992052696078252,0.009989763663530321,0.009992052696078252,0.009992052696078252,0.009901087880510907
0.009989876067735265,0.009930895128753598,0.009989876610790144,0.009989876527669233,0.009989876610790144,0.009975805758242947,0.009989876610790144,0.009987587578242214,0.009989876610790144,0.009989876610790144,0.009876374429925583
0.009987892435928722,0.009917810776013948,0.009987893470263687,0.009987598099060876,0.009987893470263687,0.009969564939562943,0.009987893470263687,0.00998514713154371,0.009987893470263687,0.009987893470263687,0.009851679896635008
0.009985759640558778,0.00990800115379268,0.00998576106253622,0.009985465669288651,0.00998576106253622,0.009964037739219556,0.00998576106253622,0.009982103159132338,0.00998576106253622,0.00998576106253622,0.00982706765016958
0.009983847102690718,0.009890901700108807,0.009983848592959527,0.009983531390262694,0.009983848592959527,0.009959569354149786,0.009983848592959527,0.009980190689555645,0.009983848592959527,0.009983848592959527,0.009802360467069839
0.009982153075999554,0.00987147810995662,0.009982154588712258,0.00998183738547437,0.009982154588712258,0.009953176460976787,0.009982154588712258,0.009978496685308376,0.009982154588712258,0.009982154588712258,0.009777584507279636
0.009980238171732,0.009857295424497413,0.009980239831463825,0.009979922609064051,0.009980239831463825,0.009946138316084775,0.009980239831463825,0.009976123353239993,0.009980239831463825,0.009980239831463825,0.009752821467002334
0.00998227408409978,0.009869279162927111,0.00998227567884272,0.009981958475839638,0.00998227567884272,0.009951998176442054,0.00998227567884272,0.009979071927996444,0.00998227567884272,0.00998227567884272,0.009777465106196365
0.009980165576637497,0.009854662352221944,0.009980167660260875,0.009979850447267579,0.009980167660260875,0.009949462741452232,0.009979914699529623,0.0099769639094146,0.009980167660260875,0.009980167660260875,0.009752674954533786
0.009978004073357074,0.009845032853486146,0.009978006156980452,0.00997768894330057,0.009978006156980452,0.009943473597867878,0.0099777531962492,0.009974802406134176,0.009978006156980452,0.009978006156980452,0.009728007939241787
0.009975738344075311,0.009835760317428228,0.009975740430392866,0.009975422768313773,0.009975740430392866,0.009940358324859528,0.009975487469661613,0.00997253667954659,0.009975740430392866,0.009975740430392866,0.009703371093039651
