1.373080599722147632e-01
1.647061895888823901e-02
1.986890367718704715e-03
1.279930553671660039e-03
6.973282345256636349e-04
5.730619512757826814e-04
4.829998849781315905e-04
4.363484845854304073e-04
5.208539995899938348e-04
3.678163793102276805e-04
