9.455000000000001181e-01
9.951933333333333742e-01
9.990400000000001501e-01
9.993333333333332957e-01
9.994200000000000861e-01
9.994600000000001261e-01
9.996066666666667544e-01
9.996400000000000841e-01
9.995733333333335358e-01
9.997066666666666324e-01
