1.858578477104358417e-01
9.975635563155306473e-02
6.188761714232950129e-02
3.763055259877123859e-02
1.736271356160154142e-02
1.935399929959926227e-02
1.164700056762348751e-02
1.035676697730630001e-02
6.137031493772502309e-03
8.764128910254319338e-03
