2.208073639069937089e-01
2.022291554977504457e-01
1.791659795335660832e-01
1.571522445132603196e-01
1.194940342536907757e-01
8.626567773776286363e-02
2.483364116140308192e-02
4.547661474745991195e-02
8.429693549194624061e-03
1.294894075462030454e-02
