9.976000000000000423e-01,9.989999999999999991e-01,9.958000000000000185e-01,9.868000000000000105e-01,1.000000000000000000e+00,9.856000000000000316e-01,9.949999999999999956e-01,9.933999999999999497e-01,8.975999999999999535e-01,5.744000000000000217e-01,9.676000000000000156e-01,9.991999999999999771e-01,9.657999999999999918e-01,4.938000000000000167e-01,9.988000000000000211e-01,1.000000000000000000e+00,9.989999999999999991e-01,9.993999999999999551e-01,5.483999999999999986e-01,9.993999999999999551e-01,9.981999999999999762e-01,9.991999999999999771e-01,9.991999999999999771e-01,9.996000000000000441e-01,9.948000000000000176e-01,1.000000000000000000e+00,9.978000000000000203e-01,9.883999999999999453e-01,9.943999999999999506e-01,9.968000000000000194e-01
9.989999999999999991e-01,9.991999999999999771e-01,9.949999999999999956e-01,9.953999999999999515e-01,1.000000000000000000e+00,9.898000000000000131e-01,9.991999999999999771e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.080000000000000293e-01,9.874000000000000554e-01,9.993999999999999551e-01,1.000000000000000000e+00,9.971999999999999753e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.993999999999999551e-01,9.998000000000000220e-01,9.993999999999999551e-01,1.000000000000000000e+00,9.998000000000000220e-01,1.000000000000000000e+00,9.981999999999999762e-01,9.989999999999999991e-01,1.000000000000000000e+00,9.936000000000000387e-01,9.998000000000000220e-01,9.989999999999999991e-01,9.993999999999999551e-01,9.991999999999999771e-01
9.996000000000000441e-01,9.998000000000000220e-01,9.991999999999999771e-01,9.959999999999999964e-01,1.000000000000000000e+00,9.981999999999999762e-01,9.996000000000000441e-01,9.998000000000000220e-01,9.993999999999999551e-01,9.993999999999999551e-01,9.891999999999999682e-01,9.991999999999999771e-01,9.998000000000000220e-01,9.996000000000000441e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.993999999999999551e-01,9.996000000000000441e-01,1.000000000000000000e+00,9.993999999999999551e-01,9.988000000000000211e-01,9.996000000000000441e-01,1.000000000000000000e+00,9.979999999999999982e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.991999999999999771e-01
9.996000000000000441e-01,1.000000000000000000e+00,9.988000000000000211e-01,9.973999999999999533e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.986000000000000432e-01,9.996000000000000441e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.931999999999999718e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.996000000000000441e-01,1.000000000000000000e+00,9.989999999999999991e-01,9.986000000000000432e-01,9.998000000000000220e-01,9.989999999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.993999999999999551e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.996000000000000441e-01,9.991999999999999771e-01
9.996000000000000441e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.973999999999999533e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.979999999999999982e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.993999999999999551e-01,9.978000000000000203e-01,9.998000000000000220e-01,1.000000000000000000e+00,9.993999999999999551e-01,9.989999999999999991e-01,9.989999999999999991e-01,9.993999999999999551e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.993999999999999551e-01,1.000000000000000000e+00,9.998000000000000220e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.988000000000000211e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.981999999999999762e-01
1.000000000000000000e+00,9.998000000000000220e-01,9.996000000000000441e-01,9.989999999999999991e-01,1.000000000000000000e+00,9.988000000000000211e-01,9.978000000000000203e-01,9.996000000000000441e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.981999999999999762e-01,9.996000000000000441e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.988000000000000211e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.993999999999999551e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.993999999999999551e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.996000000000000441e-01,9.989999999999999991e-01,9.998000000000000220e-01,9.993999999999999551e-01,9.981999999999999762e-01
9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.993999999999999551e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.986000000000000432e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.979999999999999982e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.998000000000000220e-01,9.996000000000000441e-01,9.986000000000000432e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.991999999999999771e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.993999999999999551e-01,1.000000000000000000e+00,9.998000000000000220e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.989999999999999991e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.993999999999999551e-01
9.996000000000000441e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.991999999999999771e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.989999999999999991e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.986000000000000432e-01,9.996000000000000441e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.996000000000000441e-01,9.988000000000000211e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.991999999999999771e-01,9.998000000000000220e-01,1.000000000000000000e+00,9.996000000000000441e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.983999999999999542e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.996000000000000441e-01
9.993999999999999551e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.998000000000000220e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.989999999999999991e-01,9.993999999999999551e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.986000000000000432e-01,9.993999999999999551e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.993999999999999551e-01,9.983999999999999542e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.991999999999999771e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.978000000000000203e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.993999999999999551e-01
9.996000000000000441e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.998000000000000220e-01,1.000000000000000000e+00,9.996000000000000441e-01,9.986000000000000432e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.996000000000000441e-01,9.986000000000000432e-01,9.993999999999999551e-01,1.000000000000000000e+00,9.998000000000000220e-01,9.996000000000000441e-01,9.991999999999999771e-01,9.998000000000000220e-01,9.998000000000000220e-01,9.991999999999999771e-01,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.998000000000000220e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.998000000000000220e-01,9.998000000000000220e-01,9.998000000000000220e-01
