3.500618135256813312e-01
3.564354518469414757e-01
3.423567703759080594e-01
2.506217414529092191e-01
2.472280426381009699e-01
1.742947747033423977e-01
1.930996460092272715e-01
1.510578916251058557e-01
7.184314673880407009e-02
3.756730789159933720e-02
