6.823933333333332962e-01
8.175000000000001155e-01
8.527666666666664508e-01
8.973933333333333762e-01
9.389666666666668382e-01
9.616866666666668007e-01
9.754599999999999937e-01
9.686133333333332152e-01
9.833600000000000119e-01
9.813400000000001011e-01
