1.000000000000000056e-01
1.444444444444444586e-01
1.888888888888888840e-01
2.333333333333333370e-01
2.777777777777777901e-01
3.222222222222222432e-01
3.666666666666666963e-01
4.111111111111110938e-01
4.555555555555556024e-01
5.000000000000000000e-01
